id,uuid,api_feed_id,source_name,source_uuid,title,description,context,source_url,image_url,author,published_at,symbols,sectors,industries,report,created_at,update_at,deleted_at
303,9ca1cc3b-87d1-43a7-860a-1d40a2278495,3,Autoblog,https://www.autoblog.com/2024/02/23/volvo-cars-to-dilute-stake-in-ev-maker-polestar/,Volvo Cars to dilute stake in EV maker Polestar,"
						 <p>Filed under:
					    <a href=""https://www.autoblog.com/category/green-auto-news/"" rel=""tag"">Green</a>,<a href=""https://www.autoblog.com/volvo"" rel=""tag"">Volvo</a>,<a href=""https://www.autoblog.com/category/electric/"" rel=""tag"">Electric</a>,<a href=""https://www.autoblog.com/category/polestar/"" rel=""tag"">Polestar</a></p><img src=""https://s.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/1062x597/format/jpg/quality/100/https://s.aolcdn.com/os/ab/_cms/2023/09/02103729/Polestar-2-Long-range-Single-motor-10.jpg"">
					    <p><a href=""https://www.autoblog.com/2024/02/23/volvo-cars-to-dilute-stake-in-ev-maker-polestar/"" rel=""bookmark"">Continue reading <em>Volvo Cars to dilute stake in EV maker Polestar</em></a></p>
						<p style=""padding:5px;background:#ddd;border:1px solid #ccc;clear:both;""><a href=""https://www.autoblog.com/2024/02/23/volvo-cars-to-dilute-stake-in-ev-maker-polestar/"">Volvo Cars to dilute stake in EV maker Polestar</a> originally appeared on <a href=""https://www.autoblog.com"">Autoblog</a> on Fri, 23 Feb 2024 09:14:00 EST.  Please see our <a href=""https://www.autoblog.com/rss-term-of-use/"">terms for use of feeds</a>.</p><h6 style=""clear: both; padding: 8px 0 0 0; height: 2px; font-size: 1px; border: 0; margin: 0; padding: 0;""></h6>
						<a href=""https://www.autoblog.com/2024/02/23/volvo-cars-to-dilute-stake-in-ev-maker-polestar/"" rel=""bookmark"" title=""Permanent link to this entry"">Permalink</a>&nbsp;|&nbsp;
						<a href=""https://www.autoblog.com/forward/2538409/"" title=""Send this entry to a friend via email"">Email this</a>&nbsp;|&nbsp;
					    <a href=""https://www.autoblog.com/2024/02/23/volvo-cars-to-dilute-stake-in-ev-maker-polestar/#comments"" title=""View reader comments on this entry"">Comments</a>
				    ",Volvo Cars said it plans to distribute 62.7% of its stake worth $920.17 million in Swedish EV manufacturer Polestar to its own shareholders.,https://www.autoblog.com/2024/02/23/volvo-cars-to-dilute-stake-in-ev-maker-polestar/,https://s.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/1062x597/format/jpg/quality/100/https://s.aolcdn.com/os/ab/_cms/2023/09/02103729/Polestar-2-Long-range-Single-motor-10.jpg,Reuters,2024-02-23 14:14:00+00:00,,,,FALSE,2024-02-26 01:15:54.414581+00:00,,
304,06b6dd26-3d43-4acf-87fd-4d5cc8f34e9d,3,Autoblog,https://www.autoblog.com/2024/02/23/dodge-charger-ev-will-artificially-generate-v8-vibrations-says-patent/,"Dodge Charger EV will artificially vibrate like it has a V8, says patent","
						 <p>Filed under:
					    <a href=""https://www.autoblog.com/category/green-auto-news/"" rel=""tag"">Green</a>,<a href=""https://www.autoblog.com/dodge"" rel=""tag"">Dodge</a>,<a href=""https://www.autoblog.com/category/coupes/"" rel=""tag"">Coupe</a>,<a href=""https://www.autoblog.com/category/electric/"" rel=""tag"">Electric</a>,<a href=""https://www.autoblog.com/category/sports/"" rel=""tag"">Performance</a></p><img src=""https://s.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/1062x597/format/jpg/quality/100/https://s.aolcdn.com/os/ab/_cms/2022/10/11232518/dodge_charger_daytona_srt_ev_concept_detroit.jpg"">
					    <p><a href=""https://www.autoblog.com/2024/02/23/dodge-charger-ev-will-artificially-generate-v8-vibrations-says-patent/"" rel=""bookmark"">Continue reading <em>Dodge Charger EV will artificially vibrate like it has a V8, says patent</em></a></p>
						<p style=""padding:5px;background:#ddd;border:1px solid #ccc;clear:both;""><a href=""https://www.autoblog.com/2024/02/23/dodge-charger-ev-will-artificially-generate-v8-vibrations-says-patent/"">Dodge Charger EV will artificially vibrate like it has a V8, says patent</a> originally appeared on <a href=""https://www.autoblog.com"">Autoblog</a> on Fri, 23 Feb 2024 08:32:00 EST.  Please see our <a href=""https://www.autoblog.com/rss-term-of-use/"">terms for use of feeds</a>.</p><h6 style=""clear: both; padding: 8px 0 0 0; height: 2px; font-size: 1px; border: 0; margin: 0; padding: 0;""></h6>
						<a href=""https://www.autoblog.com/2024/02/23/dodge-charger-ev-will-artificially-generate-v8-vibrations-says-patent/"" rel=""bookmark"" title=""Permanent link to this entry"">Permalink</a>&nbsp;|&nbsp;
						<a href=""https://www.autoblog.com/forward/2538378/"" title=""Send this entry to a friend via email"">Email this</a>&nbsp;|&nbsp;
					    <a href=""https://www.autoblog.com/2024/02/23/dodge-charger-ev-will-artificially-generate-v8-vibrations-says-patent/#comments"" title=""View reader comments on this entry"">Comments</a>
				    ",The upcoming Dodge Charger EV will have systems that generate vibrations to mimic the rumble of an old school internal combustion V8 muscle car engine.,https://www.autoblog.com/2024/02/23/dodge-charger-ev-will-artificially-generate-v8-vibrations-says-patent/,https://s.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/1062x597/format/jpg/quality/100/https://s.aolcdn.com/os/ab/_cms/2022/10/11232518/dodge_charger_daytona_srt_ev_concept_detroit.jpg,Ben Hsu,2024-02-23 13:32:00+00:00,,,,FALSE,2024-02-26 01:15:54.767269+00:00,,
305,ef4d3e61-cbac-4330-81dd-62350b2f6686,3,Autoblog,https://www.autoblog.com/2024/02/23/2024-toyota-tacoma-sr5-xtracab-5-cool-features/,2024 Toyota Tacoma SR5 XtraCab: 5 cool features,"
						 <p>Filed under:
					    <a href=""https://www.autoblog.com/toyota"" rel=""tag"">Toyota</a>,<a href=""https://www.autoblog.com/category/trucks/"" rel=""tag"">Truck</a></p><img src=""https://s.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/1062x597/format/jpg/quality/100/https://s.aolcdn.com/os/ab/_cms/2024/02/16150012/IMG_1130.jpg"">
					    <p><a href=""https://www.autoblog.com/2024/02/23/2024-toyota-tacoma-sr5-xtracab-5-cool-features/"" rel=""bookmark"">Continue reading <em>2024 Toyota Tacoma SR5 XtraCab: 5 cool features</em></a></p>
						<p style=""padding:5px;background:#ddd;border:1px solid #ccc;clear:both;""><a href=""https://www.autoblog.com/2024/02/23/2024-toyota-tacoma-sr5-xtracab-5-cool-features/"">2024 Toyota Tacoma SR5 XtraCab: 5 cool features</a> originally appeared on <a href=""https://www.autoblog.com"">Autoblog</a> on Fri, 23 Feb 2024 06:00:00 EST.  Please see our <a href=""https://www.autoblog.com/rss-term-of-use/"">terms for use of feeds</a>.</p><h6 style=""clear: both; padding: 8px 0 0 0; height: 2px; font-size: 1px; border: 0; margin: 0; padding: 0;""></h6>
						<a href=""https://www.autoblog.com/2024/02/23/2024-toyota-tacoma-sr5-xtracab-5-cool-features/"" rel=""bookmark"" title=""Permanent link to this entry"">Permalink</a>&nbsp;|&nbsp;
						<a href=""https://www.autoblog.com/forward/2537279/"" title=""Send this entry to a friend via email"">Email this</a>&nbsp;|&nbsp;
					    <a href=""https://www.autoblog.com/2024/02/23/2024-toyota-tacoma-sr5-xtracab-5-cool-features/#comments"" title=""View reader comments on this entry"">Comments</a>
				    ",The XtraCab is sort of a weird truck. It's essentially a double cab body with just two doors and no rear seat; here's what you get instead.,https://www.autoblog.com/2024/02/23/2024-toyota-tacoma-sr5-xtracab-5-cool-features/,https://s.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/1062x597/format/jpg/quality/100/https://s.aolcdn.com/os/ab/_cms/2024/02/16150012/IMG_1130.jpg,Byron Hurd,2024-02-23 11:00:00+00:00,,,,FALSE,2024-02-26 01:15:55.053398+00:00,,
306,c0f4ee1c-6445-4a71-af57-238358cb73f9,3,Autoblog,https://www.autoblog.com/article/the-10-cars-with-the-most-expensive-destination-charges/,The 10 cars with the most expensive destination charges,"
						 <p>Filed under:
					    <a href=""https://www.autoblog.com/category/carbuying/"" rel=""tag"">Car Buying</a></p><img src=""https://s.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/1062x597/format/jpg/quality/100/https://s.aolcdn.com/os/ab/_cms/2024/02/22103815/2022-Ford-F-150-Lightning_Alaska-BFT-testing_06-2.jpg"">
					    <p><a href=""https://www.autoblog.com/article/the-10-cars-with-the-most-expensive-destination-charges/"" rel=""bookmark"">Continue reading <em>The 10 cars with the most expensive destination charges</em></a></p>
						<p style=""padding:5px;background:#ddd;border:1px solid #ccc;clear:both;""><a href=""https://www.autoblog.com/article/the-10-cars-with-the-most-expensive-destination-charges/"">The 10 cars with the most expensive destination charges</a> originally appeared on <a href=""https://www.autoblog.com"">Autoblog</a> on Thu, 22 Feb 2024 17:10:00 EST.  Please see our <a href=""https://www.autoblog.com/rss-term-of-use/"">terms for use of feeds</a>.</p><h6 style=""clear: both; padding: 8px 0 0 0; height: 2px; font-size: 1px; border: 0; margin: 0; padding: 0;""></h6>
						<a href=""https://www.autoblog.com/article/the-10-cars-with-the-most-expensive-destination-charges/"" rel=""bookmark"" title=""Permanent link to this entry"">Permalink</a>&nbsp;|&nbsp;
						<a href=""https://www.autoblog.com/forward/2538085/"" title=""Send this entry to a friend via email"">Email this</a>&nbsp;|&nbsp;
					    <a href=""https://www.autoblog.com/article/the-10-cars-with-the-most-expensive-destination-charges/#comments"" title=""View reader comments on this entry"">Comments</a>
				    ","Consumer Reports ranked the most and least expensive destination fees, finding one with a more than $2,000 add-on.",https://www.autoblog.com/article/the-10-cars-with-the-most-expensive-destination-charges/,https://s.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/1062x597/format/jpg/quality/100/https://s.aolcdn.com/os/ab/_cms/2024/02/22103815/2022-Ford-F-150-Lightning_Alaska-BFT-testing_06-2.jpg,Chris Teague,2024-02-22 22:10:00+00:00,_evergreen,,,FALSE,2024-02-26 01:15:55.339027+00:00,,
307,ba98401d-00cd-4fc4-b90e-0e5992d18425,3,Autoblog,https://www.autoblog.com/article/the-10-cars-with-the-least-expensive-destination-charges/,The 10 cars with the least expensive destination charges,"
						 <p>Filed under:
					    <a href=""https://www.autoblog.com/category/carbuying/"" rel=""tag"">Car Buying</a></p><img src=""https://s.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/1062x597/format/jpg/quality/100/https://s.aolcdn.com/os/ab/_cms/2024/02/20134859/2025-Mini-Countryman-JCW-111.jpg"">
					    <p><a href=""https://www.autoblog.com/article/the-10-cars-with-the-least-expensive-destination-charges/"" rel=""bookmark"">Continue reading <em>The 10 cars with the least expensive destination charges</em></a></p>
						<p style=""padding:5px;background:#ddd;border:1px solid #ccc;clear:both;""><a href=""https://www.autoblog.com/article/the-10-cars-with-the-least-expensive-destination-charges/"">The 10 cars with the least expensive destination charges</a> originally appeared on <a href=""https://www.autoblog.com"">Autoblog</a> on Thu, 22 Feb 2024 17:10:00 EST.  Please see our <a href=""https://www.autoblog.com/rss-term-of-use/"">terms for use of feeds</a>.</p><h6 style=""clear: both; padding: 8px 0 0 0; height: 2px; font-size: 1px; border: 0; margin: 0; padding: 0;""></h6>
						<a href=""https://www.autoblog.com/article/the-10-cars-with-the-least-expensive-destination-charges/"" rel=""bookmark"" title=""Permanent link to this entry"">Permalink</a>&nbsp;|&nbsp;
						<a href=""https://www.autoblog.com/forward/2538117/"" title=""Send this entry to a friend via email"">Email this</a>&nbsp;|&nbsp;
					    <a href=""https://www.autoblog.com/article/the-10-cars-with-the-least-expensive-destination-charges/#comments"" title=""View reader comments on this entry"">Comments</a>
				    ","Consumer Reports ranked the cheapest destination fees in America, but there's really nothing to celebrate here.",https://www.autoblog.com/article/the-10-cars-with-the-least-expensive-destination-charges/,https://s.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/1062x597/format/jpg/quality/100/https://s.aolcdn.com/os/ab/_cms/2024/02/20134859/2025-Mini-Countryman-JCW-111.jpg,Chris Teague,2024-02-22 22:10:00+00:00,_evergreen,,,FALSE,2024-02-26 01:15:55.611286+00:00,,
308,3fbacafc-bb5a-44c3-ab2b-dc4b6564579a,3,Autoblog,https://www.autoblog.com/2024/02/22/carvana-stock-jumps-as-it-reports-first-ever-profit-forecasts-strong-q1/,"Carvana stock jumps as it reports first-ever profit, forecasts strong Q1","
						 <p>Filed under:
					    <a href=""https://www.autoblog.com/category/earnings-financials/"" rel=""tag"">Earnings/Financials</a>,<a href=""https://www.autoblog.com/category/used-car-buying-guide/"" rel=""tag"">Used Car Buying</a></p><img src=""https://s.aolcdn.com/images/dims3/GLOB/crop/5400x3038+0+209/resize/800x450!/format/jpg/quality/85/https://s.aolcdn.com/os/ab/_cms/2024/02/22180035/carvana_opens_world_s_first__fully-automated__coin-operated_car_vending_machine1.jpeg"">
					    <p><a href=""https://www.autoblog.com/2024/02/22/carvana-stock-jumps-as-it-reports-first-ever-profit-forecasts-strong-q1/"" rel=""bookmark"">Continue reading <em>Carvana stock jumps as it reports first-ever profit, forecasts strong Q1</em></a></p>
						<p style=""padding:5px;background:#ddd;border:1px solid #ccc;clear:both;""><a href=""https://www.autoblog.com/2024/02/22/carvana-stock-jumps-as-it-reports-first-ever-profit-forecasts-strong-q1/"">Carvana stock jumps as it reports first-ever profit, forecasts strong Q1</a> originally appeared on <a href=""https://www.autoblog.com"">Autoblog</a> on Thu, 22 Feb 2024 17:00:00 EST.  Please see our <a href=""https://www.autoblog.com/rss-term-of-use/"">terms for use of feeds</a>.</p><h6 style=""clear: both; padding: 8px 0 0 0; height: 2px; font-size: 1px; border: 0; margin: 0; padding: 0;""></h6>
						<a href=""https://www.autoblog.com/2024/02/22/carvana-stock-jumps-as-it-reports-first-ever-profit-forecasts-strong-q1/"" rel=""bookmark"" title=""Permanent link to this entry"">Permalink</a>&nbsp;|&nbsp;
						<a href=""https://www.autoblog.com/forward/2538370/"" title=""Send this entry to a friend via email"">Email this</a>&nbsp;|&nbsp;
					    <a href=""https://www.autoblog.com/2024/02/22/carvana-stock-jumps-as-it-reports-first-ever-profit-forecasts-strong-q1/#comments"" title=""View reader comments on this entry"">Comments</a>
				    ","Used car retailer Carvana reported its first-ever profit as well as forecast core current-quarter profit ""significantly above"" $100 million on Thursday, helped in part by cutting costs.",https://www.autoblog.com/2024/02/22/carvana-stock-jumps-as-it-reports-first-ever-profit-forecasts-strong-q1/,https://s.aolcdn.com/images/dims3/GLOB/crop/5400x3038+0+209/resize/800x450!/format/jpg/quality/85/https://s.aolcdn.com/os/ab/_cms/2024/02/22180035/carvana_opens_world_s_first__fully-automated__coin-operated_car_vending_machine1.jpeg,Reuters,2024-02-22 22:00:00+00:00,carvana,,,FALSE,2024-02-26 01:15:55.957541+00:00,,
309,a46f4d37-cd86-4803-910c-6f15b943655e,4,BMW BLOG,https://www.bmwblog.com/?p=469301,Saving the Manuals – The BMW Z4 “Handschalter” Will be a Future Classic,"<div><img width=""830"" height=""553"" src=""https://cdn.bmwblog.com/wp-content/uploads/2024/01/2025-bmw-z4-m40i-six-speed-manual-37-830x553.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" fetchpriority=""high"" srcset=""https://cdn.bmwblog.com/wp-content/uploads/2024/01/2025-bmw-z4-m40i-six-speed-manual-37-830x553.jpg 830w, https://cdn.bmwblog.com/wp-content/uploads/2024/01/2025-bmw-z4-m40i-six-speed-manual-37-1536x1024.jpg 1536w, https://cdn.bmwblog.com/wp-content/uploads/2024/01/2025-bmw-z4-m40i-six-speed-manual-37-768x512.jpg 768w, https://cdn.bmwblog.com/wp-content/uploads/2024/01/2025-bmw-z4-m40i-six-speed-manual-37-300x200.jpg 300w, https://cdn.bmwblog.com/wp-content/uploads/2024/01/2025-bmw-z4-m40i-six-speed-manual-37.jpg 1920w"" sizes=""(max-width: 830px) 100vw, 830px"" /></div>
<p>The Ultimate Driving Machine. It’s a marketing slogan, sure. To BMW, though, it was an ethos. As the brand progressed and started making fun-to-drive coupes and sedans, it cemented a reputation. In 1972, BMW’s M...</p>
<p>First published by https://www.bmwblog.com</p>
","The Ultimate Driving Machine. It’s a marketing slogan, sure. To BMW, though, it was an ethos. As the brand progressed and started making fun-to-drive coupes and sedans, it cemented a reputation. In 1972, BMW’s M motorsports division was founded. No longer was the brand just making fun cars; they were winning races.",https://www.bmwblog.com/2024/02/25/bmw-z4-handschalter-a-future-classic/,https://cdn.bmwblog.com/wp-content/uploads/2024/01/2025-bmw-z4-m40i-six-speed-manual-37-830x553.jpg,Sean Kealey,2024-02-25 16:23:01+00:00,"BMW Z4, 2024 BMW Z4, 2024 BMW Z4 M40i, BMW Z4 M40i",,,FALSE,2024-02-26 01:15:56.065699+00:00,,
310,a60547e6-5fc8-4147-9c9a-824665d0e6ba,4,BMW BLOG,https://www.bmwblog.com/?p=469296,2024 BMW X2 Walkaround Video Shows Front-Wheel-Drive Version,"<div><img width=""830"" height=""485"" src=""https://cdn.bmwblog.com/wp-content/uploads/2024/02/2024-BMW-X2-sDrive20i-1-830x485.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" srcset=""https://cdn.bmwblog.com/wp-content/uploads/2024/02/2024-BMW-X2-sDrive20i-1-830x485.jpg 830w, https://cdn.bmwblog.com/wp-content/uploads/2024/02/2024-BMW-X2-sDrive20i-1-768x448.jpg 768w, https://cdn.bmwblog.com/wp-content/uploads/2024/02/2024-BMW-X2-sDrive20i-1.jpg 1269w"" sizes=""(max-width: 830px) 100vw, 830px"" /></div>
<p>BMW took the wraps off the second-generation X2 last October but the market launch isn’t scheduled until March. In the meantime, more and more dealers from Europe are beginning to show off the baby X6...</p>
<p>First published by https://www.bmwblog.com</p>
","BMW took the wraps off the second-generation X2 last October but the market launch isn’t scheduled until March. In the meantime, more and more dealers from Europe are beginning to show off the baby X6 to lure people into buying the stylish crossover internally codenamed “U10.” The adjacent video filmed at a dealership in Turkey shows an interesting specification since it’s a base model but with plenty of options.",https://www.bmwblog.com/2024/02/25/2024-bmw-x2-sdrive20i-video/,https://cdn.bmwblog.com/wp-content/uploads/2024/02/2024-BMW-X2-sDrive20i-1-830x485.jpg,Adrian Padeanu,2024-02-25 09:09:54+00:00,"BMW X2, Videos, 2024 BMW X2, X2 U10",,,FALSE,2024-02-26 01:15:56.072861+00:00,,
311,d2527b96-b4b6-4786-9b2d-3cd8a87ffd0a,4,BMW BLOG,https://www.bmwblog.com/?p=469295,This BMW M3 GTR Lookalike From Need For Speed Most Wanted Is Rad,"<div><img width=""750"" height=""500"" src=""https://cdn.bmwblog.com/wp-content/uploads/2015/08/BMW-M3-GTR-Road-version-1900x1200-images-12-750x500.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" srcset=""https://cdn.bmwblog.com/wp-content/uploads/2015/08/BMW-M3-GTR-Road-version-1900x1200-images-12-750x500.jpg 750w, https://cdn.bmwblog.com/wp-content/uploads/2015/08/BMW-M3-GTR-Road-version-1900x1200-images-12-1024x683.jpg 1024w, https://cdn.bmwblog.com/wp-content/uploads/2015/08/BMW-M3-GTR-Road-version-1900x1200-images-12-300x200.jpg 300w, https://cdn.bmwblog.com/wp-content/uploads/2015/08/BMW-M3-GTR-Road-version-1900x1200-images-12.jpg 1900w"" sizes=""(max-width: 750px) 100vw, 750px"" /></div>
<p>For many people, the love affair for BMWs started by playing Need for Speed while growing up. By far the most illustrious model was the M3 GTR from Most Wanted (2005), although it appeared in...</p>
<p>First published by https://www.bmwblog.com</p>
","For many people, the love affair for BMWs started by playing Need for Speed while growing up. By far the most illustrious model was the M3 GTR from Most Wanted (2005), although it appeared in subsequent titles from the long-running franchise. Someone decided to build one for himself to drive in the real world.",https://www.bmwblog.com/2024/02/25/bmw-m3-gtr-nfs-most-wanted-replica/,https://cdn.bmwblog.com/wp-content/uploads/2015/08/BMW-M3-GTR-Road-version-1900x1200-images-12-750x500.jpg,Adrian Padeanu,2024-02-25 08:30:16+00:00,"BMW M3, Tuning, Videos, m3 e46, M3 GTR",,,FALSE,2024-02-26 01:15:56.077525+00:00,,
312,b841ea8f-c283-4841-81c5-d10f32151858,4,BMW BLOG,https://www.bmwblog.com/?p=469292,Podcast: Why Did BMW Cancel Their I16 Supercar?,"<div><img width=""830"" height=""830"" src=""https://cdn.bmwblog.com/wp-content/uploads/2024/02/bmw-podcast-season-2-00-830x830.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" srcset=""https://cdn.bmwblog.com/wp-content/uploads/2024/02/bmw-podcast-season-2-00-830x830.jpg 830w, https://cdn.bmwblog.com/wp-content/uploads/2024/02/bmw-podcast-season-2-00-1024x1024.jpg 1024w, https://cdn.bmwblog.com/wp-content/uploads/2024/02/bmw-podcast-season-2-00-120x120.jpg 120w, https://cdn.bmwblog.com/wp-content/uploads/2024/02/bmw-podcast-season-2-00-768x768.jpg 768w, https://cdn.bmwblog.com/wp-content/uploads/2024/02/bmw-podcast-season-2-00-1536x1536.jpg 1536w, https://cdn.bmwblog.com/wp-content/uploads/2024/02/bmw-podcast-season-2-00-300x300.jpg 300w, https://cdn.bmwblog.com/wp-content/uploads/2024/02/bmw-podcast-season-2-00.jpg 1920w"" sizes=""(max-width: 830px) 100vw, 830px"" /></div>
<p>Recently, we had the privilege of getting an early look at two volumes from the captivating three-book series, authored by Steve Saxty. The titles we explored were &#8220;BMW by Design&#8221; and &#8220;BMW’s Hidden Gems.&#8221; Seizing...</p>
<p>First published by https://www.bmwblog.com</p>
","Recently, we had the privilege of getting an early look at two volumes from the captivating three-book series, authored by Steve Saxty. The titles we explored were “BMW by Design” and “BMW’s Hidden Gems.” Seizing this unique opportunity, we invited Saxty onto our podcast to dive deep into the narratives behind some unknown BMW projects and designs. A standout chat was about the BMW i16 Supercar, a project shrouded in mystery and ultimately shelved in 2020.",https://www.bmwblog.com/2024/02/24/podcast-why-did-bmw-cancel-their-i16-supercar/,https://cdn.bmwblog.com/wp-content/uploads/2024/02/bmw-podcast-season-2-00-830x830.jpg,Horatiu Boeriu,2024-02-24 17:05:13+00:00,"Podcast, BMWBLOG Podcast, podcast",,,FALSE,2024-02-26 01:15:56.082232+00:00,,
313,4ddf4d7d-2dd9-4029-818e-969757e21446,4,BMW BLOG,https://www.bmwblog.com/?p=469290,2024 BMW X5 M Barely Any Slower Than The M2 G87 In Track Test,"<div><img width=""830"" height=""553"" src=""https://cdn.bmwblog.com/wp-content/uploads/2023/03/2024-bmw-x5m-competition-isle-of-man-green-02-830x553.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" srcset=""https://cdn.bmwblog.com/wp-content/uploads/2023/03/2024-bmw-x5m-competition-isle-of-man-green-02-830x553.jpg 830w, https://cdn.bmwblog.com/wp-content/uploads/2023/03/2024-bmw-x5m-competition-isle-of-man-green-02-1536x1024.jpg 1536w, https://cdn.bmwblog.com/wp-content/uploads/2023/03/2024-bmw-x5m-competition-isle-of-man-green-02-768x512.jpg 768w, https://cdn.bmwblog.com/wp-content/uploads/2023/03/2024-bmw-x5m-competition-isle-of-man-green-02-300x200.jpg 300w, https://cdn.bmwblog.com/wp-content/uploads/2023/03/2024-bmw-x5m-competition-isle-of-man-green-02.jpg 1920w"" sizes=""(max-width: 830px) 100vw, 830px"" /></div>
<p>The BMW X5 M and M2 are at opposite ends of the M lineup but the two were surprisingly close in a recent track battle. Car and Driver’s Lightning Lap 2024 edition at the Virginia...</p>
<p>First published by https://www.bmwblog.com</p>
","The BMW X5 M and M2 are at opposite ends of the M lineup but the two were surprisingly close in a recent track battle. Car and Driver’s Lightning Lap 2024 edition at the Virginia International Raceway pitted the two M models against each other, and there wasn’t much between them. That’s despite the fact one is a brawny SUV while the other is a compact coupe, separated obviously by a huge weight gap.",https://www.bmwblog.com/2024/02/24/2024-bmw-x5-m2-virginia-raceway/,https://cdn.bmwblog.com/wp-content/uploads/2023/03/2024-bmw-x5m-competition-isle-of-man-green-02-830x553.jpg,Adrian Padeanu,2024-02-24 08:16:10+00:00,"BMW M2, BMW X5 M, 2024 BMW X5 M, m2 g87",,,FALSE,2024-02-26 01:15:56.091439+00:00,,
314,446f7fe1-c995-44da-8e15-b5d7f1329323,4,BMW BLOG,https://www.bmwblog.com/?p=469280,M Performance Parts For The 2024 BMW 530e Make The Hybrid Look Mean,"<div><img width=""623"" height=""830"" src=""https://cdn.bmwblog.com/wp-content/uploads/2024/02/2024-bmw-530e-m-performance-parts-07-623x830.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" srcset=""https://cdn.bmwblog.com/wp-content/uploads/2024/02/2024-bmw-530e-m-performance-parts-07-623x830.jpg 623w, https://cdn.bmwblog.com/wp-content/uploads/2024/02/2024-bmw-530e-m-performance-parts-07-768x1024.jpg 768w, https://cdn.bmwblog.com/wp-content/uploads/2024/02/2024-bmw-530e-m-performance-parts-07-1152x1536.jpg 1152w, https://cdn.bmwblog.com/wp-content/uploads/2024/02/2024-bmw-530e-m-performance-parts-07-1536x2048.jpg 1536w, https://cdn.bmwblog.com/wp-content/uploads/2024/02/2024-bmw-530e-m-performance-parts-07-rotated.jpg 1920w"" sizes=""(max-width: 623px) 100vw, 623px"" /></div>
<p>There have never been so many customization options for the 5 Series as BMW decided to go all out with the eighth-generation model. The G60 can be accessorized with a plethora of goodies that will...</p>
<p>First published by https://www.bmwblog.com</p>
","There have never been so many customization options for the 5 Series as BMW decided to go all out with the eighth-generation model. The G60 can be accessorized with a plethora of goodies that will drive up the price to unprecedented levels. This tricked-out build, photographed in the UK, showcases a 530e plug-in hybrid luxury sedan painted in Fire Red (Vegas Red in the United States) and decked out with M Performance Parts.",https://www.bmwblog.com/2024/02/24/2024-bmw-530e-m-performance-parts/,https://cdn.bmwblog.com/wp-content/uploads/2024/02/2024-bmw-530e-m-performance-parts-07-623x830.jpg,Adrian Padeanu,2024-02-24 07:28:53+00:00,"5 Series, 2024 BMW 5 Series, 2024 BMW 530e, M Performance Parts",,,FALSE,2024-02-26 01:15:56.099158+00:00,,
